n_estimators,max_depth,mse
1,1,0.0011995359130154294
2,1,0.0011621620591102497
3,1,0.0011598359876419798
4,1,0.001161846400542347
5,1,0.0011538544781353097
6,1,0.0011520291345744485
7,1,0.0011530835376659077
8,1,0.0011552335663025284
9,1,0.0011548853469440271
10,1,0.0011571573289189353
11,1,0.0011578199416000167
12,1,0.001160813540061029
13,1,0.0011636214322092312
14,1,0.0011648940635894016
15,1,0.001166840526034362
16,1,0.0011614240615881691
17,1,0.0011631429493084314
18,1,0.0011641754960873298
19,1,0.001164716374470246
20,1,0.0011656351702438873
21,1,0.0011584079774539073
22,1,0.0011592085574193478
23,1,0.0011587577966460849
24,1,0.0011601977684763114
25,1,0.0011566944414578104
26,1,0.0011579118223772659
27,1,0.0011574295272236022
28,1,0.0011586504885688275
29,1,0.0011596792008297808
30,1,0.0011561520486709086
31,1,0.0011571706205013648
32,1,0.0011583786024178947
33,1,0.0011596226402926138
34,1,0.0011539173837589282
35,1,0.0011550176259514907
36,1,0.0011561064957442578
37,1,0.0011570732617905933
38,1,0.0011577874759232292
39,1,0.0011556492141702554
40,1,0.0011563469148465808
41,1,0.0011569446409485085
42,1,0.001157616345877026
43,1,0.001155662630333062
44,1,0.001155686865026468
45,1,0.0011567958954805258
46,1,0.0011551652141893183
47,1,0.0011551401291795562
48,1,0.0011555991603226
49,1,0.0011539105805804034
50,1,0.0011526359033544992
51,1,0.001153110615385458
52,1,0.0011516826616181075
53,1,0.0011518181795257506
54,1,0.0011506381298513346
55,1,0.0011512502998533244
56,1,0.0011518575802455524
57,1,0.0011524065680897796
58,1,0.0011521703284978738
59,1,0.0011526373650071007
60,1,0.0011514452102740574
61,1,0.0011517644699232008
62,1,0.0011517444189053888
63,1,0.0011523558379238938
64,1,0.00115279008215907
65,1,0.0011528254324932586
66,1,0.001153378730301577
67,1,0.0011539732153349523
68,1,0.0011540015578016107
69,1,0.0011538172262985375
70,1,0.001154333859708089
71,1,0.0011549172045480067
72,1,0.0011552748507850361
73,1,0.0011541886600483955
74,1,0.0011547023565850272
75,1,0.0011553133887511348
76,1,0.0011556843329857253
77,1,0.0011562203009968927
78,1,0.0011566083531809907
79,1,0.0011569534124208597
80,1,0.0011572208373358994
81,1,0.0011576619029542076
82,1,0.0011578902160424183
83,1,0.0011583302427120598
84,1,0.0011588346396116595
85,1,0.0011592314715392976
86,1,0.0011592773020441343
87,1,0.0011594379726122832
88,1,0.0011597263462720339
89,1,0.0011587983331953103
90,1,0.0011577601365384104
91,1,0.001156759772709262
92,1,0.0011571610981949724
93,1,0.0011563835236784925
94,1,0.0011567410478184178
95,1,0.0011559262610300704
96,1,0.0011563705049542103
97,1,0.001156702279854545
98,1,0.0011569737233310556
99,1,0.001157271135649556
100,1,0.0011565960503484862
1,2,0.0009599533015525915
2,2,0.0008432837912640497
3,2,0.0008258132688150871
4,2,0.0008278222808031126
5,2,0.0008168467148395527
6,2,0.0008087587481181717
7,2,0.0008180461286126202
8,2,0.0008116449591796832
9,2,0.0008139424033695663
10,2,0.0008215118125128625
11,2,0.0008181773844483181
12,2,0.0008220821911613704
13,2,0.0008272030116365431
14,2,0.0008305585691537637
15,2,0.0008246965463551147
16,2,0.0008196333326232072
17,2,0.0008236128567392242
18,2,0.0008281730024488334
19,2,0.0008285836724379814
20,2,0.0008296736772891368
21,2,0.0008282815904343832
22,2,0.0008311840995095675
23,2,0.0008327411131849186
24,2,0.0008314517565648518
25,2,0.0008268200122389919
26,2,0.0008254776109067869
27,2,0.0008249510891602035
28,2,0.0008249446369053176
29,2,0.0008269658333266815
30,2,0.0008227018564609693
31,2,0.0008234365809777266
32,2,0.0008251995898602957
33,2,0.000826848529219785
34,2,0.0008196694702713412
35,2,0.0008217923539303317
36,2,0.0008233341318364568
37,2,0.0008248908392362011
38,2,0.0008212163716590782
39,2,0.0008164502981741331
40,2,0.0008182718043693449
41,2,0.0008194896098579256
42,2,0.000819590810648924
43,2,0.0008165384958044897
44,2,0.0008167728567836524
45,2,0.0008181928145965275
46,2,0.0008168916967663631
47,2,0.000817225839022058
48,2,0.0008184943838594444
49,2,0.0008163990771889848
50,2,0.0008160055480992214
51,2,0.0008176591077603496
52,2,0.0008156439487309581
53,2,0.0008147615032116326
54,2,0.0008138101496648291
55,2,0.00081428018983709
56,2,0.0008159833881665562
57,2,0.0008171282333302934
58,2,0.0008180463318747591
59,2,0.0008173761499923695
60,2,0.000815951666460622
61,2,0.000816335329287484
62,2,0.0008165107555913117
63,2,0.0008174045860097494
64,2,0.0008161177584460569
65,2,0.0008172987635616017
66,2,0.0008183799543909393
67,2,0.000818781110343997
68,2,0.0008195106189762317
69,2,0.0008198992849469485
70,2,0.0008208965685795769
71,2,0.0008220579304397907
72,2,0.000823036401404837
73,2,0.0008220290945441734
74,2,0.0008227494797127727
75,2,0.0008225325393335538
76,2,0.0008219458790029884
77,2,0.0008204263301469603
78,2,0.0008203164526644829
79,2,0.000820944084761554
80,2,0.0008206762772023352
81,2,0.0008209703468490556
82,2,0.0008209547397599909
83,2,0.0008219939429680785
84,2,0.0008229557736129442
85,2,0.000823870569374123
86,2,0.0008242861873171078
87,2,0.0008250747230049014
88,2,0.0008256681045141605
89,2,0.0008244776298647455
