n_estimators,max_depth,mse
1,1,0.0030815293396169057
2,1,0.0030814300454189533
3,1,0.0030256731783424575
4,1,0.0030361856485047506
5,1,0.0030442153567988603
6,1,0.0030484646508538724
7,1,0.0030514820875791014
8,1,0.003054216614979288
9,1,0.003056692987376681
10,1,0.003059327628404746
11,1,0.003042149200241319
12,1,0.0030449906886174244
13,1,0.003047525035952915
14,1,0.0030493773532032586
15,1,0.003051302212159976
16,1,0.003052744840666163
17,1,0.003054078784398233
18,1,0.003055873635443997
19,1,0.0030566705998779924
20,1,0.0030575762043689955
21,1,0.003048837323503443
22,1,0.0030502970473999737
23,1,0.0030513845470402203
24,1,0.0030451503706467853
25,1,0.0030462760381528282
26,1,0.003047333880984889
27,1,0.003048420288844776
28,1,0.0030495527262897966
29,1,0.003044646638289726
30,1,0.003035367193757236
31,1,0.003036635532475787
32,1,0.0030378519418900506
33,1,0.003033211335314569
34,1,0.0030345421618788106
35,1,0.0030356695455345207
36,1,0.003036714890186393
37,1,0.003037583071446791
38,1,0.0030344252131881914
39,1,0.003035445834749462
40,1,0.003036342630400604
41,1,0.003033015884298174
42,1,0.0030340100280699385
43,1,0.0030311726493991342
44,1,0.003031903563734206
45,1,0.003032799293476618
46,1,0.0030336490037051107
47,1,0.0030313436275757064
48,1,0.003029094074270304
49,1,0.0030300156917862785
50,1,0.0030279191417136807
51,1,0.0030287961570490624
52,1,0.003026583181327572
53,1,0.00302490887877975
54,1,0.0030256524257315353
55,1,0.0030263184560166963
56,1,0.003026954992387487
57,1,0.0030252704218549325
58,1,0.0030260146979723306
59,1,0.0030267502484984474
60,1,0.0030274473547307387
61,1,0.0030258529408305214
62,1,0.003026398223502539
63,1,0.0030269965482241155
64,1,0.003027731681075131
65,1,0.003026178824813443
66,1,0.003024920183843694
67,1,0.0030255027186385517
68,1,0.0030261613552675713
69,1,0.003026649384132723
70,1,0.003027073306325609
71,1,0.0030256509362965554
72,1,0.0030261643819679876
73,1,0.0030266626017825616
74,1,0.0030254708012868686
75,1,0.003025986258896324
76,1,0.0030264807631965192
77,1,0.0030270237546464003
78,1,0.0030275854842567707
79,1,0.0030280963364398804
80,1,0.0030286025866411216
81,1,0.0030272453845612696
82,1,0.0030277358844121665
83,1,0.003028226856756304
84,1,0.0030287013290273067
85,1,0.0030276013524122513
86,1,0.0030279799564827984
87,1,0.0030283739372084545
88,1,0.0030288478030370066
89,1,0.0030277695296254173
90,1,0.0030266851908621033
91,1,0.0030271229251741852
92,1,0.003027558944642599
93,1,0.0030279526497626525
94,1,0.0030283408850347517
95,1,0.0030286985044734108
96,1,0.0030290891195463975
97,1,0.0030295336404562545
98,1,0.0030284048498181552
99,1,0.0030288101443749125
100,1,0.0030292038000789287
1,2,0.0029142576732446345
2,2,0.0029090965342515717
3,2,0.0028600294882565355
4,2,0.0028700379851888764
5,2,0.002861305237311869
6,2,0.0028546395884578315
7,2,0.002856094481324229
8,2,0.0028540606586187492
9,2,0.0028545420907036246
10,2,0.002855547679456068
11,2,0.002848287882266706
12,2,0.0028506338947407793
13,2,0.002852537674491787
14,2,0.0028546621198373536
15,2,0.0028565053116550586
16,2,0.00285889977078039
17,2,0.002860610713472296
18,2,0.0028624799653460733
19,2,0.0028630714055158774
20,2,0.0028642472338200465
21,2,0.002860440087010535
22,2,0.0028621873840255717
23,2,0.002863556124910223
24,2,0.0028528126379438992
25,2,0.002854093135449302
26,2,0.002851091164331809
27,2,0.0028527552476299753
28,2,0.0028545598858929415
29,2,0.002848122733133273
30,2,0.002849482836648466
31,2,0.0028513031227530503
32,2,0.002852761786643729
33,2,0.0028496963054335735
34,2,0.002848069830770303
35,2,0.0028493889845045074
36,2,0.002851283455119535
37,2,0.002850020678198115
38,2,0.002848282924865594
39,2,0.0028475380275221306
40,2,0.0028466395306740145
41,2,0.0028411931541519483
42,2,0.002840924319356883
43,2,0.002839929129616932
44,2,0.002840771932287896
45,2,0.002840530039724791
46,2,0.0028415467490183525
47,2,0.0028371588566025174
48,2,0.002834144868035647
49,2,0.002835206726810982
50,2,0.0028344097736923805
51,2,0.0028356657316055906
52,2,0.002834534363136573
53,2,0.002831112016161634
