n_estimators,max_depth,mse
13,9,0.00702727041441814
173,9,0.006881828753584143
197,9,0.006873126988589174
200,9,0.006873241931298066
97,9,0.006909331921798679
99,9,0.006875485997172724
95,9,0.006920024224932967
123,9,0.006858839267979042
116,9,0.00686555244997348
101,9,0.006877373656051438
81,9,0.0069214055904619
33,9,0.006876120723565821
19,9,0.007077795832771566
124,9,0.006865461561590907
120,9,0.006889308341759559
131,9,0.006880914279605229
94,9,0.006865018407241298
178,9,0.006894712997241792
111,9,0.006878038989308372
17,9,0.007094708132957507
26,9,0.00701739517659253
39,9,0.006979238563471956
29,9,0.00702122980474665
119,9,0.006822371140073592
63,9,0.00690994141812763
53,9,0.006986626430602708
15,9,0.0071718826789036886
98,9,0.006879297792922155
58,9,0.0069356224230195974
140,9,0.006907479526742919
159,9,0.00684471677388814
164,9,0.006867454393029241
161,9,0.006859534438261695
28,9,0.0069860621644851975
139,9,0.006872469404727487
41,9,0.0069822270238586595
86,9,0.00683682935417912
125,9,0.006867660908342868
37,9,0.006881278758871581
172,9,0.0068655551777272155
182,9,0.006835108690861862
191,9,0.006901816355072919
168,9,0.006887028374956518
23,9,0.006983317107456395
91,9,0.006903397987209904
14,9,0.00704809997799499
59,9,0.006941316247927372
76,9,0.006906801836223284
198,9,0.006863473458902978
77,9,0.00688879044130973
85,9,0.006845161567543997
10,9,0.00729969282427953
155,9,0.00692461390468556
106,9,0.0068938224151225535
9,9,0.007153180399945659
31,9,0.006929634052115594
171,9,0.006894679692071596
147,9,0.006868776686017748
184,9,0.006839749224297027
22,9,0.00697387772651652
196,9,0.0068659278534965226
5,9,0.007529809735413825
154,9,0.006890486093654673
174,9,0.006860888934607472
187,9,0.006852160768843623
158,9,0.006856224952097526
194,9,0.006852815798491658
67,9,0.006874918577016665
188,9,0.006889469493991266
57,9,0.0069093274184495535
193,9,0.006897289861225959
153,9,0.006871511900417577
141,9,0.006855097463279472
137,9,0.006904069231440791
107,9,0.006872122281375844
13,12,0.007193407011383087
173,12,0.00679541612684277
197,12,0.006821373898439861
200,12,0.00680817872227074
97,12,0.006814395261388196
99,12,0.0067894414193068525
95,12,0.006824941342835942
123,12,0.0067948858206468244
116,12,0.00685949993126359
101,12,0.006810801608360538
81,12,0.006890608140535876
33,12,0.006864249760814968
19,12,0.006926138257463362
124,12,0.006778207612278208
120,12,0.006838891235071065
131,12,0.006883926657765678
94,12,0.006864964715025528
178,12,0.006786139711349335
111,12,0.006845990353495324
17,12,0.007183501717975368
26,12,0.006987696399207994
39,12,0.006949762764873695
29,12,0.006865338009184052
119,12,0.006800375027124918
63,12,0.006887690995509218
53,12,0.006849057239661878
15,12,0.007173812226007055
98,12,0.006802596546509567
58,12,0.006810673188302582
140,12,0.006813229463662291
159,12,0.006823410385440932
164,12,0.006807758590528653
161,12,0.0067699953108524315
28,12,0.006962030075411214
139,12,0.006795996967575365
41,12,0.006934746973398858
86,12,0.006753869453707322
125,12,0.006815160733729181
37,12,0.006895482075338657
172,12,0.0067888800526258375
182,12,0.006797205273370156
191,12,0.006798429494738619
168,12,0.006808864780710364
23,12,0.007005837439023869
