n_estimators,max_depth,mse
194,1,0.005225283675197624
173,1,0.005230555732008195
100,1,0.005235808584171475
175,1,0.005234513980377025
89,1,0.005238026084344944
150,1,0.005215245192853477
77,1,0.005235543461684453
164,1,0.005229066831542129
165,1,0.005216686652940763
96,1,0.005264247086971252
66,1,0.00527481463221387
139,1,0.005236897249823391
148,1,0.0052365545529257295
197,1,0.005227606265096048
120,1,0.005227579526276287
136,1,0.005239157589635362
44,1,0.00525480160673138
46,1,0.005241864217532285
92,1,0.0052135913104004675
49,1,0.005246078807715945
185,1,0.005249694058823825
193,1,0.005224581719252496
42,1,0.0052229736787276935
79,1,0.00521980590870579
109,1,0.0052239584608244505
72,1,0.005242151756087424
71,1,0.005213846820935511
94,1,0.005244422884631085
3,1,0.005764550086218405
30,1,0.005242961405575928
125,1,0.005247485244183773
153,1,0.005251163588593722
18,1,0.005246755024165458
117,1,0.005237330747206066
151,1,0.005233633446360937
113,1,0.005232814172347384
187,1,0.005228286287051704
186,1,0.005235820353192082
37,1,0.005278141872431111
111,1,0.005227455156419184
10,1,0.005284013015768993
180,1,0.005224178006856869
181,1,0.005232797988753276
4,1,0.005276379949249732
64,1,0.0052512421890421575
14,1,0.005347124352901682
158,1,0.005234873204307945
138,1,0.005227060642552123
27,1,0.00525216180543179
40,1,0.005206643078835686
15,1,0.005287722795370156
177,1,0.005224539333642609
80,1,0.005227216643102956
121,1,0.005243071032003892
86,1,0.005231370535835439
85,1,0.005245886202190225
13,1,0.005244367904701714
188,1,0.005241089778314834
12,1,0.005269560336502022
195,1,0.00522468048143885
50,1,0.005259201641502915
76,1,0.0052114295218133435
45,1,0.005241927676919036
159,1,0.005223845304539213
55,1,0.0052537420079124455
65,1,0.005240116763802799
56,1,0.00526008317612001
106,1,0.005233672288454104
134,1,0.005223326441143742
156,1,0.005232560743250724
116,1,0.00521012716824248
184,1,0.005235254512690852
118,1,0.005217343119541169
119,1,0.005211720379512389
199,1,0.005246008071029849
194,29,0.004084385025374645
173,29,0.004062276626516088
100,29,0.004092966714500002
175,29,0.004128138040163264
89,29,0.004097405939275345
150,29,0.004127065245950618
77,29,0.0041103966613256875
164,29,0.0040874277352644876
165,29,0.004080320821120298
96,29,0.004055337784428701
66,29,0.00412943422520661
139,29,0.00419032661482325
148,29,0.0039921543206720275
197,29,0.004127379638099414
120,29,0.0041884004364583375
136,29,0.004179405208964104
44,29,0.004176043241219007
46,29,0.004256440165406427
92,29,0.004078334474834595
49,29,0.0043231191399416904
185,29,0.0041200740191380605
193,29,0.004089152061369715
42,29,0.004124404617346938
79,29,0.004030955193879187
109,29,0.003988379508879723
72,29,0.004173313783142169
71,29,0.004034331629636975
94,29,0.004017778599479403
3,29,0.005651786666666667
30,29,0.004103562527777778
125,29,0.004144098604480001
153,29,0.004054916897133584
18,29,0.004285989537037036
117,29,0.004122432824165389
151,29,0.0040173598881628
113,29,0.004081507274649546
187,29,0.004072054187423149
186,29,0.004099659842611864
37,29,0.004161089375456536
111,29,0.004081028446960474
10,29,0.0044964662
180,29,0.0040923277109567915
181,29,0.004115857966789783
4,29,0.004422106562500001
64,29,0.004113555350341795
14,29,0.004573019668367348
158,29,0.004108183888762316
138,29,0.0041625744869775265
27,29,0.004415563264746225
40,29,0.004157770874999999
15,29,0.004394842622222223
177,29,0.004149220094959945
80,29,0.004082333485937501
121,29,0.004094782404890382
86,29,0.004243507670362359
85,29,0.00412122387681661
13,29,0.004250649201183432
188,29,0.00416054399346424
12,29,0.00434030767361111
195,29,0.0040158907033530575
50,29,0.004085640475999995
76,29,0.004300043119806092
45,29,0.0040978369012345675
159,29,0.004134397377477165
55,29,0.004111196370247932
65,29,0.004191801278106508
56,29,0.004078694776785712
106,29,0.004089133146610227
134,29,0.004150932025228342
156,29,0.004040780969551287
116,29,0.004143758114967307
184,29,0.004145261196087024
118,29,0.004006078588408508
119,29,0.0040922508297436665
199,29,0.004064571779626779
194,25,0.004117147570838179
173,25,0.004054685652660372
100,25,0.004108343878300556
175,25,0.004082654086581605
89,25,0.004125035649018539
150,25,0.004162414897696503
77,25,0.004179885626238031
164,25,0.00410108961726548
165,25,0.004145442340898469
96,25,0.0040655661862263725
66,25,0.004134245443075005
139,25,0.0041366341505058
148,25,0.00409085739813848
197,25,0.0040138728998894355
120,25,0.004103695419315227
136,25,0.004106577602054499
44,25,0.004163324808884296
46,25,0.004167311074698723
92,25,0.004131327366092943
49,25,0.0040894018031242775
185,25,0.004099169212873032
193,25,0.004095494236303543
42,25,0.003995399723422147
79,25,0.004204091418726412
109,25,0.004049059514075099
72,25,0.004075487223552773
71,25,0.0041797713105817405
94,25,0.004043784746809357
3,25,0.005520304444444444
30,25,0.004187495788888888
125,25,0.004093403574713022
153,25,0.0040965145620218656
18,25,0.0042034741820987645
117,25,0.004046412256351529
151,25,0.004024511919867214
113,25,0.004184917647307851
187,25,0.004086987892476884
186,25,0.004055325652583967
37,25,0.004168763730477435
111,25,0.0041194300361848376
10,25,0.00460780625
180,25,0.004155800154389067
181,25,0.004133954633603268
4,25,0.0051939865039062495
64,25,0.0041178127491658355
14,25,0.004369822806122447
158,25,0.004041102259770096
138,25,0.004108169497261772
27,25,0.004501284439424287
40,25,0.004227355451303854
15,25,0.004501819862188209
177,25,0.004091202336393622
80,25,0.004108993844656585
121,25,0.004233815496756236
86,25,0.004082362717952763
85,25,0.004044478697180664
13,25,0.00436760570998154
188,25,0.004103632463988474
12,25,0.004155064995061729
195,25,0.004139175055527888
50,25,0.004104061438628116
76,25,0.004201134227460612
45,25,0.004254793247849875
159,25,0.004049395924838158
55,25,0.004162730849603304
65,25,0.004052547994698226
56,25,0.004073542087841326
106,25,0.004164107982460148
134,25,0.004234172850741739
156,25,0.004233713315589849
116,25,0.004119491757267384
184,25,0.004052106342079367
118,25,0.004008447383769229
119,25,0.004177219684010121
199,25,0.004162719746362431
