n_estimators,max_depth,mse
191,23,0.006906989041037128
24,23,0.007217734228994803
28,23,0.007088246604888772
60,23,0.006998194307288511
52,23,0.007043982169478257
61,23,0.007086149234083742
114,23,0.0069912446446745375
185,23,0.006916382971509348
102,23,0.006935162582677729
181,23,0.0069192350048544495
33,23,0.007197139576615577
72,23,0.006944616663550887
10,23,0.007779010110910126
9,23,0.007915285522283587
70,23,0.007009860766852246
65,23,0.00698091615589394
45,23,0.006989262474099056
53,23,0.0070082804538648385
35,23,0.0070002496973751265
87,23,0.00693004366802805
153,23,0.006959507581017953
55,23,0.006938867671057106
166,23,0.006874815454457836
67,23,0.006907137991068857
11,23,0.007539106485239423
71,23,0.006856441699479076
14,23,0.00745229903426439
184,23,0.006901027985642089
177,23,0.0069140034832751215
43,23,0.007027104730661437
83,23,0.007011919502030381
56,23,0.006989888983343155
149,23,0.006966043535086497
15,23,0.007381500523382681
195,23,0.006950063674225263
30,23,0.007036612369630459
123,23,0.006970168896795396
40,23,0.007110957564548046
134,23,0.006845792456836429
145,23,0.0069834348044438745
31,23,0.007045407352601697
141,23,0.006981242291151661
189,23,0.006949491299595346
155,23,0.006927255900492299
90,23,0.0069727172236208725
36,23,0.007040565697139615
127,23,0.006946323899915035
48,23,0.0070898717226371595
16,23,0.007378877439792286
179,23,0.0068854913213749055
144,23,0.006869768459334416
29,23,0.007199015562789654
170,23,0.006931547655981077
132,23,0.006901236190072375
200,23,0.006951389811335158
104,23,0.006982028445722595
96,23,0.00691990656624685
126,23,0.006939928486154636
133,23,0.006952955224730653
187,23,0.006888671498448759
32,23,0.007142095799012535
62,23,0.006968696522925534
188,23,0.006911047771011326
192,23,0.0068979395580007685
138,23,0.006889896907077526
57,23,0.006975004642160208
175,23,0.00691147433432736
121,23,0.006901130999764277
158,23,0.006903304848383512
84,23,0.006988953535515007
25,23,0.007229946285641215
27,23,0.007267592127174975
171,23,0.006875956006559636
41,23,0.00700437161413111
76,23,0.006979437294535254
191,12,0.006886968390080208
24,12,0.007098021947070441
28,12,0.007097155107634408
60,12,0.006827591254236105
52,12,0.006997133599114642
61,12,0.006949020567374172
114,12,0.006961670241813561
185,12,0.006914359133912282
102,12,0.006916727361973508
181,12,0.006896645721724082
33,12,0.007085019033165261
72,12,0.006987871659416602
10,12,0.007350282991011797
9,12,0.007690371371488366
70,12,0.0069412312766456985
65,12,0.006896358745874521
45,12,0.006944098100927073
53,12,0.00699031892825707
35,12,0.007165382374485875
87,12,0.006883529572788656
153,12,0.006878924161361327
55,12,0.006968935888739412
166,12,0.00689827423124263
67,12,0.0069235912916004744
11,12,0.007224244811029335
71,12,0.006980618302180474
14,12,0.007413132431930139
184,12,0.006936289086378853
177,12,0.006900927906523437
43,12,0.007001226762116131
83,12,0.006923866777033394
56,12,0.006920468596381509
149,12,0.0069331942698519795
15,12,0.0071268267913160484
195,12,0.006924576683621441
30,12,0.007046827886059569
123,12,0.006939131781823685
40,12,0.006968498274212687
134,12,0.0069015558492618815
145,12,0.006948554237947801
31,12,0.00701898185778186
141,12,0.00694775939491829
189,12,0.006910040722929969
155,12,0.006901066435650113
90,12,0.007006073172813657
36,12,0.007009460472846545
127,12,0.0069197191459590785
48,12,0.007029680741031425
16,12,0.007203833956547921
179,12,0.006880766337949467
144,12,0.006942420690966502
29,12,0.007039670354921697
170,12,0.006904994068926028
132,12,0.006930659993904657
200,12,0.006890922507548014
104,12,0.006980244705681919
96,12,0.0069829754250103435
126,12,0.0068704947143545855
133,12,0.006904803921605254
187,12,0.006895188632871589
32,12,0.007065357934561012
62,12,0.006985934811017268
188,12,0.006901786350842827
192,12,0.006930395612399976
138,12,0.006909475012900778
57,12,0.006976978699266036
175,12,0.0069188068488390845
121,12,0.006958723045670282
158,12,0.006904324352400398
84,12,0.006970063124517418
25,12,0.007164901098502643
27,12,0.006989092906910625
171,12,0.0068911159981101715
41,12,0.006946378630642018
76,12,0.006961337488418315
191,10,0.006925868300451544
24,10,0.007029109675994071
28,10,0.007083218477165781
60,10,0.007006382696281678
52,10,0.006956456619268831
61,10,0.007012675745730334
114,10,0.00692617875732818
185,10,0.006984035766636841
102,10,0.006985798799307719
181,10,0.006975717952145351
33,10,0.007060420524709216
72,10,0.006994667997835046
10,10,0.007369868015532638
9,10,0.007335610326137429
70,10,0.007020108906288485
65,10,0.007060769877984214
45,10,0.00699060840170065
53,10,0.006973427899705023
35,10,0.007025442020848305
87,10,0.006926379233319879
153,10,0.006990286734456459
55,10,0.007068725306740915
166,10,0.006982296012908713
67,10,0.00700167445521957
11,10,0.00721794736913802
71,10,0.007013218960609628
14,10,0.007221239537701653
184,10,0.006977577465833168
177,10,0.00696916163018054
43,10,0.007027356379837491
83,10,0.006958178229582504
56,10,0.006921584721186166
149,10,0.006986218545839218
15,10,0.007137119905168993
195,10,0.006955308554826065
30,10,0.007074043714793984
123,10,0.006986524856332814
40,10,0.0070499695237803695
134,10,0.006998427273086743
145,10,0.006930940978236114
31,10,0.0069785721344453825
141,10,0.0069674814228638145
189,10,0.006937485620304697
155,10,0.00695705141883262
90,10,0.0070301186950230965
36,10,0.007020474042915377
127,10,0.007018046653053639
48,10,0.00700810369419382
16,10,0.007204004409418254
179,10,0.006976314955948404
144,10,0.006954715189666266
29,10,0.007114793310569384
170,10,0.006981176810062461
132,10,0.007008425965139543
200,10,0.0069670640814675465
104,10,0.006982015453163776
96,10,0.00698793313580723
126,10,0.006950075677496975
133,10,0.006996364102499754
187,10,0.006957249399884108
32,10,0.007210417019086702
62,10,0.007025463029552062
188,10,0.006937464702185503
192,10,0.006974139529711527
138,10,0.006935214500462932
57,10,0.007005990003038908
175,10,0.006978162908927742
121,10,0.006973741520970888
158,10,0.0069990719127152054
84,10,0.006994590780242919
25,10,0.0071239351511219965
27,10,0.007018973362138681
171,10,0.006949784026762812
41,10,0.0070730121604912115
76,10,0.007000430193460829
191,7,0.007188238477926691
24,7,0.007250510514325585
28,7,0.007170931288570951
60,7,0.007234852261602093
52,7,0.007240219465812768
61,7,0.00723167612468389
114,7,0.007178659949196492
185,7,0.007205276900824928
102,7,0.007201505081137453
181,7,0.007194610628062603
33,7,0.007248744186816756
72,7,0.007221670296235114
10,7,0.007539957979810103
9,7,0.007467347356753599
70,7,0.007205386192496831
65,7,0.007192472439621235
45,7,0.007238701207419379
53,7,0.0072224508122828626
35,7,0.007254320447892079
87,7,0.007195333109808832
153,7,0.0072274383598404926
55,7,0.0071893426698212744
166,7,0.007215046984486956
67,7,0.007212439634559619
11,7,0.0074402485973849705
71,7,0.007244233476250893
14,7,0.0073418954266792616
184,7,0.007214164840567554
177,7,0.007223237814662946
43,7,0.00723457191650835
83,7,0.007212000052123696
56,7,0.007224935949307098
149,7,0.007198500442757288
15,7,0.007283418381517229
195,7,0.007196376706073909
30,7,0.007207244858509052
123,7,0.007233075569740553
40,7,0.007257738399828162
134,7,0.007182354673284111
145,7,0.007204418187083697
31,7,0.0072716345773464796
141,7,0.007171498306374927
189,7,0.0071967903306177135
155,7,0.007188454006041709
90,7,0.007240755916449876
36,7,0.007188364048310199
127,7,0.00723024652273412
48,7,0.007225186857282173
16,7,0.007311633906834424
179,7,0.0072085879928692
144,7,0.007210348831193093
29,7,0.007229565165571204
170,7,0.007199746942313697
132,7,0.007195100820949765
200,7,0.0072170835024591784
104,7,0.007267474450202329
96,7,0.007228148367121845
126,7,0.007195780843696355
133,7,0.007197935896100145
187,7,0.0071797183139387715
32,7,0.007175677759974284
62,7,0.007229064262149287
188,7,0.007223114277691181
192,7,0.007192976891130573
138,7,0.007209642420298566
57,7,0.007192909560537398
175,7,0.007221657843713418
121,7,0.0072145009074863166
158,7,0.0071833342912252735
84,7,0.007254890680846129
25,7,0.00722133750130756
