n_estimators,max_depth,mse
1,1,0.003390490417080013
2,1,0.0033893955937078666
3,1,0.0033883007703357205
4,1,0.0033872059469635743
5,1,0.003386111123591428
6,1,0.003385016300219282
7,1,0.003383921476847136
8,1,0.0033828266534749896
9,1,0.0033817318301028435
10,1,0.0033806370067306973
11,1,0.003379542183358551
12,1,0.003378447359986405
13,1,0.003377352536614259
14,1,0.0033762577132421126
15,1,0.0033751628898699665
16,1,0.0033740680664978203
17,1,0.003372973243125674
18,1,0.003371878419753528
19,1,0.003370783596381382
20,1,0.0033696887730092356
21,1,0.0033685939496370895
22,1,0.0033674991262649433
23,1,0.003366404302892797
24,1,0.003365309479520651
25,1,0.003364214656148505
26,1,0.0033631198327763586
27,1,0.0033620250094042125
28,1,0.0033609301860320663
29,1,0.00335983536265992
30,1,0.003358740539287774
31,1,0.0033576457159156282
32,1,0.003356550892543482
33,1,0.003355456069171336
34,1,0.0033543612457991897
35,1,0.0033532664224270436
36,1,0.0033521715990548974
37,1,0.0033510767756827512
38,1,0.003349981952310605
39,1,0.003348887128938459
40,1,0.0033477923055663127
41,1,0.0033466974821941666
42,1,0.0033456026588220204
43,1,0.0033445078354498742
44,1,0.003343413012077728
45,1,0.003342318188705582
46,1,0.0033412233653334357
47,1,0.0033401285419612896
48,1,0.0033390337185891434
49,1,0.0033379388952169972
50,1,0.003336844071844851
51,1,0.003335749248472705
52,1,0.0033346544251005588
53,1,0.0033335596017284126
54,1,0.0033324647783562664
55,1,0.0033313699549841203
56,1,0.003330275131611974
57,1,0.003329180308239828
58,1,0.0033280854848676818
59,1,0.0033269906614955356
60,1,0.0033258958381233894
61,1,0.0033248010147512433
62,1,0.0033237061913790975
63,1,0.003322611368006951
64,1,0.003321516544634805
65,1,0.003320421721262659
66,1,0.003319326897890513
67,1,0.0033182320745183667
68,1,0.0033171372511462205
69,1,0.0033160424277740744
70,1,0.003314947604401928
71,1,0.003313852781029782
72,1,0.003312757957657636
73,1,0.0033116631342854897
74,1,0.0033105683109133435
75,1,0.0033094734875411974
76,1,0.003308378664169051
77,1,0.003307283840796905
78,1,0.003306189017424759
79,1,0.0033050941940526127
80,1,0.0033039993706804665
81,1,0.0033029045473083204
82,1,0.003301809723936174
83,1,0.003300714900564028
84,1,0.003299620077191882
85,1,0.0032985252538197357
86,1,0.0032974304304475895
87,1,0.0032963356070754434
88,1,0.003295240783703297
89,1,0.003294145960331151
90,1,0.003293051136959005
91,1,0.0032919563135868587
92,1,0.0032908614902147125
93,1,0.0032897666668425664
94,1,0.00328867184347042
95,1,0.0032875770200982745
96,1,0.003286482196726128
97,1,0.003285387373353982
98,1,0.003284292549981836
99,1,0.00328319772660969
100,1,0.0032821029032375436
1,2,0.0032617720627888666
2,2,0.0032606772394167204
3,2,0.0032595824160445742
4,2,0.003258487592672428
5,2,0.003257392769300282
6,2,0.0032562979459281357
7,2,0.0032552031225559896
8,2,0.0032541082991838434
9,2,0.0032530134758116972
10,2,0.003251918652439551
11,2,0.003250823829067405
12,2,0.003249729005695259
13,2,0.0032486341823231126
14,2,0.003247539358950967
15,2,0.0032464445355788207
16,2,0.0032453497122066745
17,2,0.0032442548888345283
18,2,0.003243160065462382
19,2,0.003242065242090236
20,2,0.00324097041871809
21,2,0.0032398755953459437
22,2,0.0032387807719737975
23,2,0.0032376859486016514
24,2,0.003236591125229505
25,2,0.003235496301857359
26,2,0.003234401478485213
27,2,0.0032333066551130667
28,2,0.0032322118317409205
29,2,0.0032311170083687744
30,2,0.003230022184996628
31,2,0.003228927361624482
32,2,0.003227832538252336
33,2,0.0032267377148801897
34,2,0.0032256428915080435
35,2,0.0032245480681358974
36,2,0.003223453244763751
37,2,0.003222358421391605
38,2,0.003221263598019459
39,2,0.0032201687746473127
40,2,0.0032190739512751665
41,2,0.0032179791279030204
42,2,0.003216884304530874
43,2,0.0032157894811587285
44,2,0.003214694657786582
45,2,0.003213599834414436
46,2,0.0032125050110422895
47,2,0.003211410187670144
48,2,0.0032103153642979976
49,2,0.0032092205409258515
50,2,0.0032081257175537053
51,2,0.003207030894181559
52,2,0.003205936070809413
53,2,0.003204841247437267
54,2,0.0032037464240651206
55,2,0.0032026516006929745
56,2,0.0032015567773208283
57,2,0.003200461953948682
58,2,0.003199367130576536
59,2,0.00319827230720439
60,2,0.0031971774838322436
61,2,0.0031960826604600975
62,2,0.0031949878370879513
63,2,0.003193893013715805
64,2,0.003192798190343659
65,2,0.003191703366971513
66,2,0.0031906085435993666
67,2,0.0031895137202272205
68,2,0.0031884188968550743
69,2,0.003187324073482928
70,2,0.003186229250110782
71,2,0.003185134426738636
72,2,0.0031840396033664896
73,2,0.0031829447799943435
74,2,0.0031818499566221973
75,2,0.003180755133250051
76,2,0.0031796603098779054
77,2,0.003178565486505759
78,2,0.003177470663133613
79,2,0.0031763758397614665
80,2,0.0031752810163893207
81,2,0.0031741861930171746
82,2,0.0031730913696450284
83,2,0.0031719965462728822
84,2,0.003170901722900736
85,2,0.00316980689952859
86,2,0.0031687120761564437
87,2,0.0031676172527842976
88,2,0.0031665224294121514
89,2,0.0031654276060400052
90,2,0.003164332782667859
91,2,0.003163237959295713
92,2,0.0031621431359235667
93,2,0.0031610483125514206
94,2,0.0031599534891792744
95,2,0.0031588586658071282
96,2,0.003157763842434982
97,2,0.003156669019062836
98,2,0.0031555741956906897
99,2,0.0031544793723185436
100,2,0.0031533845489463974
1,3,0.003133053708497721
2,3,0.0031319588851255746
3,3,0.0031308640617534285
4,3,0.0031297692383812823
5,3,0.003128674415009136
6,3,0.00312757959163699
7,3,0.003126484768264844
8,3,0.0031253899448926976
9,3,0.0031242951215205515
10,3,0.0031232002981484053
11,3,0.003122105474776259
12,3,0.003121010651404113
13,3,0.003119915828031967
14,3,0.0031188210046598206
15,3,0.0031177261812876745
16,3,0.0031166313579155283
17,3,0.003115536534543382
18,3,0.003114441711171236
19,3,0.00311334688779909
20,3,0.0031122520644269436
21,3,0.0031111572410547975
22,3,0.0031100624176826513
23,3,0.003108967594310505
24,3,0.003107872770938359
25,3,0.003106777947566213
26,3,0.003105683124194067
27,3,0.0031045883008219205
28,3,0.0031034934774497747
29,3,0.0031023986540776286
30,3,0.0031013038307054824
31,3,0.0031002090073333362
32,3,0.00309911418396119
33,3,0.003098019360589044
34,3,0.0030969245372168977
35,3,0.0030958297138447516
36,3,0.0030947348904726054
37,3,0.0030936400671004592
38,3,0.003092545243728313
39,3,0.003091450420356167
40,3,0.0030903555969840207
41,3,0.0030892607736118746
42,3,0.0030881659502397284
43,3,0.0030870711268675822
44,3,0.003085976303495436
45,3,0.00308488148012329
46,3,0.0030837866567511437
47,3,0.0030826918333789976
48,3,0.0030815970100068514
49,3,0.0030805021866347052
50,3,0.003079407363262559
51,3,0.003078312539890413
52,3,0.0030772177165182667
53,3,0.0030761228931461206
54,3,0.0030750280697739744
55,3,0.0030739332464018282
56,3,0.003072838423029682
57,3,0.0030717435996575363
58,3,0.0030706487762853897
59,3,0.003069553952913244
60,3,0.0030684591295410974
61,3,0.0030673643061689517
62,3,0.0030662694827968055
63,3,0.0030651746594246593
64,3,0.003064079836052513
65,3,0.003062985012680367
66,3,0.003061890189308221
67,3,0.0030607953659360747
68,3,0.0030597005425639285
69,3,0.0030586057191917823
70,3,0.003057510895819636
71,3,0.00305641607244749
72,3,0.003055321249075344
73,3,0.0030542264257031977
74,3,0.0030531316023310515
75,3,0.0030520367789589053
76,3,0.003050941955586759
77,3,0.003049847132214613
78,3,0.003048752308842467
79,3,0.0030476574854703207
80,3,0.0030465626620981745
81,3,0.0030454678387260284
82,3,0.003044373015353882
83,3,0.003043278191981736
84,3,0.00304218336860959
85,3,0.0030410885452374437
86,3,0.0030399937218652975
87,3,0.0030388988984931514
88,3,0.003037804075121005
89,3,0.003036709251748859
90,3,0.0030356144283767133
91,3,0.0030345196050045667
92,3,0.003033424781632421
93,3,0.0030323299582602744
94,3,0.0030312351348881286
95,3,0.003030140311515982
96,3,0.0030290454881438363
97,3,0.00302795066477169
98,3,0.003026855841399544
99,3,0.003025761018027398
100,3,0.0030246661946552516
